dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2020-01-04,2020-01,1,1.0,0,0.00029460620943245797,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-09-24,2022-09,9,9.0,0,0.002635169207457533,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-10-01,2022-10,13,13.0,0,0.003806355521883103,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-10-08,2022-10,10,10.0,0,0.0029279657860639256,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-10-15,2022-10,14,14.0,0,0.004099152100489495,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-10-22,2022-10,13,13.0,0,0.003806355521883103,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-10-29,2022-10,8,8.0,0,0.00234237262885114,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-11-05,2022-11,8,8.0,0,0.00234237262885114,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-11-12,2022-11,4,4.0,0,0.00117118631442557,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-11-19,2022-11,12,12.0,0,0.0035135589432767106,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-11-26,2022-11,7,7.0,0,0.0020495760502447476,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-12-03,2022-12,5,5.0,0,0.0014639828930319628,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-12-10,2022-12,3,3.0,0,0.0008783897358191777,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-12-17,2022-12,4,4.0,0,0.00117118631442557,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-12-24,2022-12,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2022-12-31,2022-12,2,2.0,0,0.000585593157212785,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-01-07,2023-01,1,1.0,0,0.00029114002529453655,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-01-14,2023-01,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-01-21,2023-01,2,2.0,0,0.0005822800505890731,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-01-28,2023-01,5,5.0,0,0.0014557001264726827,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-02-04,2023-02,3,3.0,0,0.0008734200758836097,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-02-11,2023-02,4,4.0,0,0.0011645601011781462,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-02-18,2023-02,2,2.0,0,0.0005822800505890731,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-02-25,2023-02,3,3.0,0,0.0008734200758836097,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-03-04,2023-03,2,2.0,0,0.0005822800505890731,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-03-11,2023-03,1,1.0,0,0.00029114002529453655,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-03-18,2023-03,1,1.0,0,0.00029114002529453655,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-03-25,2023-03,0,0.0,0,0.0,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-04-01,2023-04,3,3.0,0,0.0008734200758836097,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-04-08,2023-04,3,3.0,0,0.0008734200758836097,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-04-15,2023-04,2,2.0,0,0.0005822800505890731,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-04-22,2023-04,3,3.0,0,0.0008734200758836097,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-04-29,2023-04,3,3.0,0,0.0008734200758836097,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-05-06,2023-05,4,4.0,0,0.0011645601011781462,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-05-13,2023-05,4,4.0,0,0.0011645601011781462,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-05-20,2023-05,4,4.0,0,0.0011645601011781462,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-05-27,2023-05,6,6.0,0,0.0017468401517672194,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-06-03,2023-06,3,3.0,0,0.0008734200758836097,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-06-10,2023-06,14,14.0,0,0.004075960354123511,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-06-17,2023-06,15,15.0,0,0.004367100379418048,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-06-24,2023-06,23,23.0,0,0.00669622058177434,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-07-01,2023-07,44,44.0,0,0.012810161112959607,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-07-08,2023-07,52,52.0,0,0.015139281315315901,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-07-15,2023-07,82,82.0,0,0.023873482074151995,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-07-22,2023-07,91,91.0,0,0.026493742301802826,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-07-29,2023-07,113,113.0,0,0.03289882285828263,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-08-05,2023-08,97,97.0,0,0.028240582453570043,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-08-12,2023-08,93,93.0,0,0.0270760223523919,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-08-19,2023-08,88,88.0,0,0.025620322225919215,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-08-26,2023-08,78,78.0,0,0.02270892197297385,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-09-02,2023-09,61,60.99999999999999,0,0.017759541542966727,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-09-09,2023-09,29,29.000000000000004,0,0.00844306073354156,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-09-16,2023-09,46,46.0,0,0.01339244116354868,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-09-23,2023-09,47,47.0,0,0.013683581188843219,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-09-30,2023-09,24,24.0,0,0.0069873606070688776,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-10-07,2023-10,38,38.0,0,0.01106332096119239,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-10-14,2023-10,17,17.0,0,0.004949380430007121,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-10-21,2023-10,18,18.0,0,0.005240520455301658,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-10-28,2023-10,30,30.0,0,0.008734200758836096,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-11-04,2023-11,25,25.0,0,0.007278500632363413,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-11-11,2023-11,25,25.0,0,0.007278500632363413,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-11-18,2023-11,54,54.0,0,0.01572156136590497,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-11-25,2023-11,22,22.0,0,0.006405080556479804,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-12-02,2023-12,19,19.0,0,0.005531660480596195,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2023-12-09,2023-12,18,18.0,0,0.005240520455301658,wpp_computed,,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
