dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,CN,China,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2010-01-01,2010-01,37567,8482.870967741936,7,2.779525727158283,wpp_computed,,2010-01-01,2026-02-01,2026-04-01T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-04-02,2022-04,185,185.0,0,0.14800286770356463,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-04-09,2022-04,213,213.0,0,0.1704033017343744,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-04-16,2022-04,277,277.0,0,0.22160429380479676,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-04-23,2022-04,374,374.0,0,0.29920579741153064,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-04-30,2022-04,440,440.0,0,0.35200682048415366,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-05-07,2022-05,336,336.0,0,0.2688052083697174,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-05-14,2022-05,381,381.0,0,0.3048059059192331,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-05-21,2022-05,582,582.0,0,0.46560902164040335,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-05-28,2022-05,620,620.0,0,0.4960096106822166,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-06-04,2022-06,742,742.0,0,0.5936115018164592,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-06-11,2022-06,807,807.0,0,0.6456125093879819,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-06-18,2022-06,1131,1131.0,0,0.9048175317444951,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-06-25,2022-06,1881,1881.0,0,1.504829157569757,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-07-02,2022-07,3062,3062.0,0,2.44964746436927,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-07-09,2022-07,4474,4474.0,0,3.5792693519229624,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-07-16,2022-07,5787,5787.0,0,4.6296897048677215,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-07-23,2022-07,6684,6684.0,0,5.347303609354735,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-07-30,2022-07,9422,9422.0,0,7.537746051367492,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-08-06,2022-08,10307,10307.0,0,8.245759769841301,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-08-13,2022-08,7911,7911.0,0,6.328922629204864,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-08-20,2022-08,8396,8396.0,0,6.716930147238532,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-08-27,2022-08,10397,10397.0,0,8.317761164940332,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-09-03,2022-09,11733,11733.0,0,9.3865818744104,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-09-10,2022-09,11774,11774.0,0,9.419382509955513,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-09-17,2022-09,10648,10648.0,0,8.518565055716518,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-09-24,2022-09,7102,7102.0,0,5.681710088814681,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-10-01,2022-10,6218,6218.0,0,4.974496385841973,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-10-08,2022-10,5288,5288.0,0,4.230481969818647,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-10-15,2022-10,4142,4142.0,0,3.3136642055576466,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-10-22,2022-10,3649,3649.0000000000005,0,2.919256563515175,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-10-29,2022-10,2869,2869.0,0,2.2952444726569023,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-11-05,2022-11,2368,2368.0,0,1.8944367066056271,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-11-12,2022-11,2011,2011.0,0,1.6088311727128024,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-11-19,2022-11,1724,1724.0,0,1.3792267238970022,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-11-26,2022-11,1513,1513.0,0,1.2104234531648284,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-12-03,2022-12,1368,1368.0,0,1.0944212055052778,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-12-10,2022-12,1274,1274.0,0,1.019219748401845,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-12-17,2022-12,1003,1003.0,0,0.8024155476036503,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-12-24,2022-12,911,911.0,0,0.7288141215024183,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2022-12-31,2022-12,532,532.0,0,0.4256082465853858,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-01-07,2023-01,322,322.0,0,0.25890291025484796,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-01-14,2023-01,282,282.0,0,0.2267410580492768,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-01-21,2023-01,332,332.0,0,0.2669433733062408,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-01-28,2023-01,322,322.0,0,0.25890291025484796,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-02-04,2023-02,293,293.0,0,0.23558556740580888,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-02-11,2023-02,264,264.0,0,0.21226822455676977,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-02-18,2023-02,242,242.0,0,0.1945792058437056,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-02-25,2023-02,206,206.0,0,0.16563353885869156,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-03-04,2023-03,206,206.0,0,0.16563353885869156,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-03-11,2023-03,216,216.0,0,0.17367400191008436,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-03-18,2023-03,224,224.0,0,0.18010637235119858,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-03-25,2023-03,232,232.00000000000003,0,0.18653874279231283,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-04-01,2023-04,277,277.0,0,0.2227208265235804,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-04-08,2023-04,295,295.0,0,0.23719366001608744,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2023-04-15,2023-04,417,417.0,0,0.33528730924307953,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
