dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-10-14,2022-10,7,7.0,0,0.0056001085077024455,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-10-21,2022-10,10,10.0,0,0.008000155011003493,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-10-28,2022-10,13,13.0,0,0.010400201514304541,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-11-04,2022-11,6,6.0,0,0.0048000930066020965,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-11-11,2022-11,4,4.0,0,0.0032000620044013973,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-11-18,2022-11,7,7.0,0,0.0056001085077024455,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-11-25,2022-11,6,6.0,0,0.0048000930066020965,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-12-02,2022-12,11,11.0,0,0.008800170512103843,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-12-09,2022-12,4,4.0,0,0.0032000620044013973,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-12-16,2022-12,8,8.0,0,0.0064001240088027945,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-12-23,2022-12,11,11.0,0,0.008800170512103843,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2022-12-30,2022-12,8,8.0,0,0.0064001240088027945,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-01-06,2023-01,5,5.0,0,0.004020231525696397,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-01-13,2023-01,5,5.0,0,0.004020231525696397,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-01-20,2023-01,9,9.0,0,0.007236416746253515,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-01-27,2023-01,11,11.0,0,0.008844509356532073,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-02-03,2023-02,13,13.0,0,0.010452601966810632,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-02-10,2023-02,9,9.0,0,0.007236416746253515,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-02-17,2023-02,16,16.0,0,0.01286474088222847,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-02-24,2023-02,8,8.0,0,0.006432370441114235,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-03-03,2023-03,14,14.0,0,0.011256648271949912,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-03-10,2023-03,11,11.0,0,0.008844509356532073,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-03-17,2023-03,12,12.0,0,0.009648555661671353,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-03-24,2023-03,13,13.0,0,0.010452601966810632,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-03-31,2023-03,13,13.0,0,0.010452601966810632,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-04-07,2023-04,10,10.0,0,0.008040463051392794,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-04-14,2023-04,14,14.0,0,0.011256648271949912,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-04-21,2023-04,7,7.0,0,0.005628324135974956,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-04-28,2023-04,11,11.0,0,0.008844509356532073,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-05-05,2023-05,4,4.0,0,0.0032161852205571176,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-05-12,2023-05,15,15.0,0,0.012060694577089191,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-05-19,2023-05,13,13.0,0,0.010452601966810632,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-05-26,2023-05,15,15.0,0,0.012060694577089191,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-06-02,2023-06,15,15.0,0,0.012060694577089191,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-06-09,2023-06,12,12.0,0,0.009648555661671353,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-06-16,2023-06,12,12.0,0,0.009648555661671353,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-06-23,2023-06,9,9.0,0,0.007236416746253515,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-06-30,2023-06,11,11.0,0,0.008844509356532073,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-07-07,2023-07,10,10.0,0,0.008040463051392794,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-07-14,2023-07,14,14.0,0,0.011256648271949912,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-07-21,2023-07,10,10.0,0,0.008040463051392794,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-07-28,2023-07,11,11.0,0,0.008844509356532073,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-08-04,2023-08,10,10.0,0,0.008040463051392794,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-08-11,2023-08,13,13.0,0,0.010452601966810632,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-08-18,2023-08,9,9.0,0,0.007236416746253515,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-08-25,2023-08,8,8.0,0,0.006432370441114235,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-09-01,2023-09,10,10.0,0,0.008040463051392794,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-09-08,2023-09,9,9.0,0,0.007236416746253515,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-09-15,2023-09,6,6.0,0,0.004824277830835676,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-09-22,2023-09,6,6.0,0,0.004824277830835676,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-09-29,2023-09,11,11.0,0,0.008844509356532073,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-10-06,2023-10,5,5.0,0,0.004020231525696397,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-10-13,2023-10,5,5.0,0,0.004020231525696397,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-10-20,2023-10,18,18.0,0,0.01447283349250703,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-10-27,2023-10,9,9.0,0,0.007236416746253515,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-11-03,2023-11,8,8.0,0,0.006432370441114235,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-11-10,2023-11,15,15.0,0,0.012060694577089191,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-11-17,2023-11,9,9.0,0,0.007236416746253515,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-11-24,2023-11,7,7.0,0,0.005628324135974956,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-12-01,2023-12,7,7.0,0,0.005628324135974956,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2023-12-08,2023-12,11,11.0,0,0.008844509356532073,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
