dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types,data_layer,projection_policy,series_codes,loss_risk,coverage_status,legacy_gap_fill_count,coverage_ratio_against_legacy
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,CN,China,D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-01-01,2010-01,3723,840.6774193548387,4,0.27545916049219493,wpp_computed,,2010-01-01,2026-06-01,2026-08-01T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web,mixed,single_series,SER_CN_UNSPECIFIED_VIRAL_HEPATITIS,,legacy_gap_fill,6,0.969697
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2005-02-01,2005-02,1,0.11864406779661017,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2005-04-01,2005-04,1,0.11864406779661017,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2005-05-01,2005-05,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2005-09-01,2005-09,2,0.11382113821138212,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2005-11-01,2005-11,3,0.3442622950819672,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2005-12-01,2005-12,4,0.9333333333333333,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2006-02-01,2006-02,1,0.11290322580645161,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2006-03-01,2006-03,1,0.25,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2006-05-01,2006-05,2,0.22950819672131148,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2006-06-01,2006-06,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2006-07-01,2006-07,4,0.9333333333333333,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2006-09-01,2006-09,1,0.11290322580645161,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2006-12-01,2006-12,1,0.07692307692307693,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-03-01,2007-03,1,0.07777777777777778,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-05-01,2007-05,1,0.11475409836065574,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-06-01,2007-06,2,0.45161290322580644,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-08-01,2007-08,2,0.22950819672131148,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-09-01,2007-09,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-10-01,2007-10,1,0.23333333333333334,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-11-01,2007-11,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2007-12-01,2007-12,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-01-01,2008-01,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-02-01,2008-02,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-03-01,2008-03,2,0.48275862068965514,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-04-01,2008-04,5,1.129032258064516,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-07-01,2008-07,3,0.23076923076923078,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-08-01,2008-08,3,0.6774193548387096,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-09-01,2008-09,2,0.45161290322580644,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-10-01,2008-10,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-11-01,2008-11,3,0.6774193548387096,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2008-12-01,2008-12,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-01-01,2009-01,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-02-01,2009-02,5,1.129032258064516,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-03-01,2009-03,3,0.75,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-04-01,2009-04,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-05-01,2009-05,1,0.23333333333333334,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-07-01,2009-07,1,0.11475409836065574,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-08-01,2009-08,2,0.45161290322580644,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-09-01,2009-09,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2009-12-01,2009-12,3,0.23076923076923078,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-01-01,2010-01,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-03-01,2010-03,1,0.11864406779661017,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-04-01,2010-04,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-05-01,2010-05,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
