dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2010-01-01,2010-01,3723,840.6774193548387,4,0.27545916049219493,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2022-08-01,2022-08,657,148.35483870967744,0,0.046099454012029834,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2022-09-01,2022-09,590,133.2258064516129,1,0.041398292035156166,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2022-10-01,2022-10,540,126.0,0,0.037889962201668355,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2022-11-01,2022-11,519,117.19354838709677,0,0.03641646367160348,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2022-12-01,2022-12,347,80.96666666666667,0,0.024347809044405408,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-01-01,2023-01,460,103.87096774193547,0,0.03233550345508105,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-02-01,2023-02,663,149.70967741935485,0,0.04660530171895378,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-03-01,2023-03,722,180.5,0,0.05075268150993156,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-04-01,2023-04,610,137.74193548387095,0,0.04287968936434662,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-05-01,2023-05,677,157.96666666666667,0,0.0475894257371519,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-06-01,2023-06,665,150.16129032258067,0,0.04674589086441065,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-07-01,2023-07,680,158.66666666666669,0,0.04780030945533721,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-08-01,2023-08,767,173.19354838709677,0,0.05391593728271124,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-09-01,2023-09,638,144.06451612903226,0,0.04484793740074285,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-10-01,2023-10,644,150.26666666666665,0,0.04526970483711348,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-11-01,2023-11,601,135.70967741935485,0,0.042247038209790685,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2023-12-01,2023-12,612,142.79999999999998,0,0.04302027850980349,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-01-01,2024-01,630,142.25806451612905,0,0.0443874131944027,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-02-01,2024-02,491,110.87096774193547,0,0.034593999807066234,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-03-01,2024-03,587,141.6896551724138,1,0.04135779610335617,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-04-01,2024-04,572,129.16129032258067,0,0.04030095293206087,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-05-01,2024-05,604,140.93333333333334,0,0.04255555169749085,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-06-01,2024-06,522,117.87096774193549,0,0.03677814236107652,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-07-01,2024-07,587,136.96666666666667,0,0.04135779610335617,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-08-01,2024-08,522,117.87096774193549,0,0.03677814236107652,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-09-01,2024-09,471,106.35483870967742,0,0.033184875578672494,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-10-01,2024-10,438,102.2,0,0.03085982060182283,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-11-01,2024-11,484,109.29032258064517,0,0.034100806327128426,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2024-12-01,2024-12,571,133.23333333333335,0,0.040230496720641176,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-01-01,2025-01,749,169.1290322580645,0,0.05289189082390054,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-02-01,2025-02,689,155.58064516129033,0,0.0486548902238551,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-03-01,2025-03,745,186.25,0,0.052609424117230845,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-04-01,2025-04,623,140.67741935483872,0,0.043994189563805124,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-05-01,2025-05,586,136.73333333333335,0,0.04138137252711044,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-06-01,2025-06,571,128.93548387096774,0,0.04032212237709908,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-07-01,2025-07,586,136.73333333333335,0,0.04138137252711044,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-08-01,2025-08,575,129.83870967741933,0,0.04060458908376877,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-09-01,2025-09,596,134.58064516129033,1,0.04208753929378468,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-10-01,2025-10,546,127.39999999999999,0,0.03855670546041348,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-11-01,2025-11,559,126.2258064516129,1,0.03947472225708999,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2025-12-01,2025-12,703,164.03333333333333,0,0.049643523697199037,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2026-01-01,2026-01,572,129.16129032258067,0,0.04048370701768963,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D012,other-hepatitis,Other Hepatitis,CN,China,D012,Other Hepatitis,未分型肝炎,Viral,2026-02-01,2026-02,456,102.96774193548387,0,0.03227372447564069,wpp_computed,,2010-01-01,2026-02-01,2026-03-27T13:36:35.923232+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
