dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D024,dysentery,Dysentery,CN,China,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2010-01-01,2010-01,8949,2020.741935483871,1,0.6621230263885718,wpp_computed,,2010-01-01,2026-02-01,2026-03-21T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2023-12-22,2023-12,1,1.0,0,0.0008040463051392794,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2023-12-29,2023-12,1,1.0,0,0.0008040463051392794,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-01-05,2024-01,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-01-12,2024-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-01-19,2024-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-01-26,2024-01,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-02-02,2024-02,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-02-09,2024-02,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-02-16,2024-02,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-02-23,2024-02,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-03-01,2024-03,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-03-08,2024-03,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-03-15,2024-03,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-03-22,2024-03,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-03-29,2024-03,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-04-05,2024-04,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-04-12,2024-04,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-04-19,2024-04,4,4.0,0,0.0032322438040128646,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-04-26,2024-04,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-05-03,2024-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-05-10,2024-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-05-17,2024-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-05-24,2024-05,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-05-31,2024-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-06-07,2024-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-06-14,2024-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-06-21,2024-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-06-28,2024-06,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-07-05,2024-07,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-07-12,2024-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-07-19,2024-07,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-07-26,2024-07,3,3.0,0,0.002424182853009648,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-08-02,2024-08,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-08-09,2024-08,4,4.0,0,0.0032322438040128646,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-08-16,2024-08,4,4.0,0,0.0032322438040128646,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-08-23,2024-08,4,4.0,0,0.0032322438040128646,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-08-30,2024-08,6,6.0,0,0.004848365706019296,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-09-06,2024-09,3,3.0,0,0.002424182853009648,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-09-13,2024-09,5,5.0,0,0.004040304755016081,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-09-20,2024-09,3,3.0,0,0.002424182853009648,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-09-27,2024-09,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-10-04,2024-10,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-10-11,2024-10,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-10-18,2024-10,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-10-25,2024-10,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-11-01,2024-11,2,2.0,0,0.0016161219020064323,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-11-08,2024-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-11-15,2024-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-11-22,2024-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-11-29,2024-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-12-06,2024-12,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-12-13,2024-12,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-12-20,2024-12,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2024-12-27,2024-12,1,1.0,0,0.0008080609510032162,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2025-01-03,2025-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2025-01-10,2025-01,1,1.0,0,0.0008123247272321199,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2025-01-17,2025-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2025-01-24,2025-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2025-01-31,2025-01,1,1.0,0,0.0008123247272321199,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
