dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D031,scarlet-fever,Scarlet fever,CN,China,D031,Scarlet fever,猩红热,Bacterial,2010-01-01,2010-01,925,208.8709677419355,0,0.06843935628667212,wpp_computed,,2010-01-01,2026-06-01,2026-07-18T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2015-11-01,2015-11,112,25.29032258064516,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2015-12-01,2015-12,150,35.0,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-01-01,2016-01,104,23.483870967741936,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-02-01,2016-02,97,21.903225806451612,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-03-01,2016-03,114,27.517241379310345,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-04-01,2016-04,88,19.870967741935484,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-05-01,2016-05,148,34.53333333333333,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-06-01,2016-06,176,39.74193548387097,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-07-01,2016-07,94,21.933333333333334,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-08-01,2016-08,43,9.70967741935484,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-09-01,2016-09,79,17.838709677419356,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-10-01,2016-10,119,27.766666666666666,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-11-01,2016-11,182,41.096774193548384,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2016-12-01,2016-12,222,51.800000000000004,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-01-01,2017-01,176,39.74193548387097,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-02-01,2017-02,166,37.483870967741936,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-03-01,2017-03,248,62.0,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-04-01,2017-04,186,42.0,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-05-01,2017-05,203,47.36666666666667,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-06-01,2017-06,223,50.354838709677416,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-07-01,2017-07,177,41.300000000000004,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-08-01,2017-08,56,12.64516129032258,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-09-01,2017-09,91,20.548387096774192,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-10-01,2017-10,153,35.699999999999996,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-11-01,2017-11,263,59.38709677419355,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2017-12-01,2017-12,411,95.89999999999999,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-01-01,2018-01,408,92.12903225806453,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-02-01,2018-02,179,40.41935483870968,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-03-01,2018-03,150,37.5,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-04-01,2018-04,124,28.0,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-05-01,2018-05,167,38.96666666666667,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-06-01,2018-06,196,44.25806451612903,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-07-01,2018-07,153,35.699999999999996,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-08-01,2018-08,68,15.354838709677418,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-09-01,2018-09,97,21.903225806451612,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-10-01,2018-10,162,37.800000000000004,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-11-01,2018-11,205,46.29032258064517,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2018-12-01,2018-12,189,44.1,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-01-01,2019-01,163,36.806451612903224,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-02-01,2019-02,88,19.870967741935484,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-03-01,2019-03,139,34.75,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-04-01,2019-04,119,26.870967741935484,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-05-01,2019-05,137,31.966666666666665,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-06-01,2019-06,152,34.32258064516129,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-07-01,2019-07,114,26.599999999999998,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-08-01,2019-08,63,14.225806451612904,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-09-01,2019-09,83,18.741935483870968,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-10-01,2019-10,138,32.199999999999996,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-11-01,2019-11,155,35.0,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2019-12-01,2019-12,251,58.56666666666667,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2020-01-01,2020-01,158,35.67741935483871,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2020-02-01,2020-02,20,4.516129032258064,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2020-03-01,2020-03,4,0.9655172413793103,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2020-04-01,2020-04,7,1.5806451612903225,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2020-05-01,2020-05,7,1.6333333333333333,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2020-06-01,2020-06,6,1.3548387096774193,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
disease,D031,scarlet-fever,Scarlet fever,HK,"Hong Kong, China",D031,Scarlet fever,猩红热,Bacterial,2020-07-01,2020-07,12,2.8000000000000003,0,,missing_population,,1997-01-01,2026-05-01,2026-07-18T00:00:00+00:00,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv,chp_notifiable,"Hong Kong, China CHP Notifiable Diseases",https://www.chp.gov.hk/en/static/24012.html,open_data_csv
